50.0000 	 1.8177 	 1.1027 	 -1.4700 	 716.6995 	50.0000 	 1.1590 	 1.8915 	 0.3731 	 0.0873 
50.0000 	 1.8318 	 1.0705 	 -1.4472 	 716.6957 	50.0000 	 0.9937 	 0.7913 	 0.2104 	 0.0648 
49.0000 	 1.8144 	 1.0852 	 -1.4157 	 716.6809 	49.0000 	 2.9170 	 1.2903 	 0.2429 	 0.0856 
50.0000 	 1.7817 	 1.1631 	 -1.5538 	 716.8903 	50.0000 	 0.1246 	 1.9222 	 0.2351 	 0.0973 
50.0000 	 1.8245 	 1.0822 	 -1.4267 	 716.6806 	50.0000 	 2.8771 	 0.9300 	 0.4009 	 0.0718 
49.0000 	 1.7812 	 1.1355 	 -1.4885 	 716.6559 	49.0000 	 2.6990 	 0.6892 	 0.3832 	 0.0700 
50.0000 	 1.8152 	 1.1085 	 -1.4623 	 716.6979 	50.0000 	 1.6552 	 1.9422 	 -0.4667 	 0.0682 
50.0000 	 1.8305 	 1.0816 	 -1.4105 	 716.6487 	50.0000 	 2.7906 	 2.3116 	 0.1099 	 0.0571 
49.0000 	 1.8052 	 1.0966 	 -1.4400 	 716.6085 	49.0000 	 2.0923 	 1.4218 	 0.0689 	 0.0610 
36.0000 	 1.4864 	 1.2043 	 -1.5717 	 717.2708 	36.0000 	 1.6895 	 0.7493 	 0.0983 	 0.0699 
36.0000 	 1.5236 	 1.1178 	 -1.4332 	 717.2749 	36.0000 	 0.3944 	 1.9475 	 -0.1934 	 0.0770 
36.0000 	 1.5061 	 1.1622 	 -1.4858 	 717.2220 	36.0000 	 1.6641 	 0.2125 	 -0.0416 	 0.0657 
37.0000 	 1.5186 	 1.1787 	 -1.5357 	 717.1098 	37.0000 	 1.0918 	 1.6072 	 -0.3118 	 0.0658 
36.0000 	 1.5299 	 1.1067 	 -1.4126 	 717.2782 	36.0000 	 1.5509 	 2.1301 	 0.4546 	 0.0759 
37.0000 	 1.5020 	 1.2031 	 -1.5773 	 717.2388 	37.0000 	 1.2524 	 1.3171 	 0.2194 	 0.0676 
36.0000 	 1.5014 	 1.1634 	 -1.5202 	 717.2015 	36.0000 	 2.4285 	 2.4076 	 -0.4366 	 0.0751 
35.0000 	 1.4741 	 1.1780 	 -1.5169 	 717.3171 	35.0000 	 1.5435 	 2.8771 	 0.0243 	 0.0887 
50.0000 	 1.7928 	 1.1526 	 -1.5278 	 716.7828 	50.0000 	 0.7820 	 1.2605 	 0.2781 	 0.0530 
50.0000 	 1.8448 	 1.0693 	 -1.3944 	 716.6152 	50.0000 	 0.3699 	 0.6568 	 0.4216 	 0.0661 
50.0000 	 1.7708 	 1.1889 	 -1.5606 	 717.0176 	50.0000 	 1.5257 	 1.5235 	 -0.1785 	 0.0645 
