49.0000 	 0.0593 	 8.5676 	 -49.9994 	 1025.8890 	49.0000 	 1.5734 	 1.0980 	 -6.5506 	 0.8046 
50.0000 	 0.6000 	 1.8133 	 -23.2155 	 1423.5144 	50.0000 	 1.8161 	 2.7918 	 -6.3061 	 0.0271 
50.0000 	 0.4538 	 1.0432 	 -13.2607 	 1423.5469 	50.0000 	 2.3911 	 2.3243 	 -6.5292 	 0.0271 
50.0000 	 0.1436 	 0.1052 	 -1.3316 	 1423.5557 	50.0000 	 2.8478 	 2.7591 	 -5.7474 	 0.0244 
50.0000 	 0.4130 	 0.8221 	 -10.9052 	 1423.6844 	50.0000 	 2.8429 	 0.4994 	 -6.6890 	 0.0388 
50.0000 	 0.3216 	 0.5237 	 -6.6662 	 1423.5825 	50.0000 	 0.2243 	 2.7319 	 -0.0430 	 0.0291 
50.0000 	 0.1200 	 0.0712 	 -0.9288 	 1423.5818 	50.0000 	 2.1190 	 0.2394 	 -6.9529 	 0.0249 
37.0000 	 0.0309 	 5.9325 	 -40.2953 	 969.4560 	37.0000 	 0.6724 	 1.8616 	 -5.0921 	 0.0798 
50.0000 	 0.2576 	 0.3435 	 -4.2917 	 1423.6069 	50.0000 	 0.0371 	 2.5434 	 -6.2101 	 0.0247 
36.0000 	 0.4245 	 0.7759 	 -8.6755 	 1423.9868 	36.0000 	 0.4628 	 1.7693 	 -2.9156 	 0.0332 
36.0000 	 0.9796 	 5.7228 	 -50.0000 	 745.4279 	36.0000 	 0.9634 	 1.8669 	 -0.9286 	 0.2868 
36.0000 	 0.1739 	 6.0173 	 -39.5775 	 969.3387 	36.0000 	 2.5576 	 1.6027 	 -1.4475 	 0.0968 
50.0000 	 0.4746 	 1.1465 	 -14.5327 	 1423.5521 	50.0000 	 1.8235 	 1.3158 	 -5.8140 	 0.0312 
50.0000 	 0.1255 	 0.0795 	 -1.0158 	 1423.6165 	50.0000 	 1.5451 	 2.7761 	 -0.0301 	 0.0332 
36.0000 	 0.0992 	 5.7968 	 -39.2183 	 969.4045 	36.0000 	 1.9949 	 2.6445 	 -6.1770 	 0.0954 
50.0000 	 0.0054 	 0.0115 	 -12.7738 	 1665.3708 	50.0000 	 1.1061 	 1.3659 	 -3.5093 	 0.0000 
36.0000 	 0.9767 	 5.7737 	 -50.0000 	 745.4328 	36.0000 	 1.0024 	 1.5014 	 -0.0514 	 0.3026 
35.0000 	 1.0017 	 5.5576 	 -49.9999 	 738.8243 	35.0000 	 1.2527 	 2.6234 	 -1.1433 	 0.2022 
36.0000 	 0.2157 	 0.1984 	 -2.2367 	 1423.8917 	36.0000 	 2.5858 	 0.6145 	 -4.3494 	 0.0362 
49.0000 	 0.3467 	 0.6091 	 -7.6397 	 1423.5603 	49.0000 	 2.9151 	 0.0966 	 -3.8650 	 0.0341 
50.0000 	 0.0043 	 8.1259 	 -50.0000 	 1048.2227 	50.0000 	 2.0652 	 0.1708 	 -0.6863 	 0.5772 
36.0000 	 0.0025 	 5.7872 	 -39.1294 	 969.6421 	36.0000 	 2.0294 	 1.7628 	 -6.6757 	 0.0788 
21.0000 	 0.9010 	 3.0681 	 -24.1183 	 740.5650 	21.0000 	 2.6170 	 0.8395 	 -6.1200 	 0.1278 
35.0000 	 0.1084 	 5.7104 	 -37.4063 	 969.6954 	35.0000 	 0.2528 	 2.8407 	 -5.1347 	 0.0977 
37.0000 	 0.0288 	 5.9790 	 -40.4324 	 969.5258 	37.0000 	 1.5101 	 1.2513 	 -3.2282 	 0.0841 
50.0000 	 0.4506 	 1.0197 	 -13.0767 	 1423.5289 	50.0000 	 2.5480 	 2.8854 	 -1.3722 	 0.0205 
36.0000 	 0.0027 	 5.9777 	 -39.0267 	 969.6943 	36.0000 	 1.5332 	 0.4795 	 -0.0427 	 0.0811 
35.0000 	 0.0206 	 5.5234 	 -36.8835 	 970.1062 	35.0000 	 2.9771 	 2.6793 	 -4.0363 	 0.0960 
20.0000 	 0.8674 	 2.8683 	 -21.8063 	 741.9221 	20.0000 	 2.7793 	 1.7368 	 -4.4463 	 0.1002 
21.0000 	 0.9093 	 3.1076 	 -24.4367 	 740.7548 	21.0000 	 0.1260 	 2.7572 	 -5.6575 	 0.1529 
6.0000 	 1.3246 	 0.5746 	 -3.5114 	 810.7096 	6.0000 	 0.1317 	 2.1376 	 -5.4763 	 0.5963 
36.0000 	 0.9843 	 5.5094 	 -49.9888 	 745.1629 	36.0000 	 0.5870 	 1.4042 	 -1.6915 	 0.3773 
5.0000 	 0.5058 	 0.2908 	 -1.3681 	 807.9274 	5.0000 	 1.8031 	 2.8556 	 -0.9923 	 0.2396 
21.0000 	 0.8969 	 3.0220 	 -23.9824 	 740.7634 	21.0000 	 2.8012 	 1.5533 	 -1.7602 	 0.1321 
20.0000 	 0.8700 	 2.9293 	 -21.9380 	 742.1497 	20.0000 	 2.3227 	 1.7463 	 -5.5601 	 0.1533 
34.0000 	 1.0282 	 5.2878 	 -50.0000 	 734.9082 	34.0000 	 0.7663 	 1.8506 	 -1.1918 	 0.2332 
34.0000 	 1.0350 	 5.2540 	 -50.0000 	 735.2245 	34.0000 	 0.3152 	 0.6947 	 -0.0842 	 0.1687 
35.0000 	 0.4187 	 0.7440 	 -8.2647 	 1424.0078 	35.0000 	 2.5080 	 0.7431 	 -3.4363 	 0.0352 
6.0000 	 0.4027 	 0.3636 	 -1.7160 	 793.0535 	6.0000 	 2.7467 	 0.9381 	 -1.4711 	 0.2102 
20.0000 	 0.8699 	 2.8062 	 -21.6878 	 742.1664 	20.0000 	 0.1966 	 2.4334 	 -0.9333 	 0.1136 
22.0000 	 0.9154 	 3.2974 	 -26.2475 	 739.4263 	22.0000 	 3.0002 	 0.8675 	 -4.8348 	 0.1186 
6.0000 	 0.4715 	 0.3952 	 -1.9503 	 797.5942 	6.0000 	 1.0705 	 2.9381 	 -1.4304 	 0.3595 
5.0000 	 0.3511 	 0.2240 	 -1.0393 	 803.6016 	5.0000 	 1.3060 	 1.0395 	 -0.6269 	 0.3003 
35.0000 	 1.0007 	 5.5429 	 -49.9999 	 738.2556 	35.0000 	 0.9294 	 2.1520 	 -3.9635 	 0.1774 
19.0000 	 0.0039 	 3.1710 	 -15.7058 	 972.8294 	19.0000 	 2.0373 	 0.4823 	 -6.5601 	 0.1289 
5.0000 	 2.2196 	 0.6926 	 -4.2449 	 794.7989 	5.0000 	 1.2031 	 0.5422 	 -5.4767 	 0.8724 
35.0000 	 0.0052 	 5.6818 	 -37.5068 	 969.5631 	35.0000 	 0.3378 	 1.7908 	 -6.8051 	 0.1112 
35.0000 	 0.4535 	 0.8987 	 -9.7424 	 1423.9437 	35.0000 	 1.5795 	 1.5615 	 -6.1029 	 0.0507 
7.0000 	 2.7452 	 1.8264 	 -13.0359 	 768.6715 	7.0000 	 2.8797 	 2.6972 	 -6.9460 	 0.9345 
21.0000 	 0.0025 	 3.6211 	 -17.8923 	 971.9765 	21.0000 	 2.2675 	 2.6785 	 -3.0570 	 0.1105 
4.0000 	 0.2682 	 0.1176 	 -0.5043 	 816.8703 	4.0000 	 0.2220 	 2.0675 	 -6.2055 	 0.2615 
20.0000 	 0.8701 	 2.9362 	 -21.9502 	 741.9204 	20.0000 	 0.4354 	 2.5265 	 -2.7737 	 0.1406 
36.0000 	 0.4106 	 0.7334 	 -8.1570 	 1423.8944 	36.0000 	 2.0949 	 1.9093 	 -3.3244 	 0.0312 
6.0000 	 0.4376 	 0.3666 	 -1.7993 	 794.0156 	6.0000 	 1.6660 	 2.3089 	 -1.9177 	 0.2915 
22.0000 	 0.8908 	 3.3715 	 -25.6668 	 740.1173 	22.0000 	 1.1143 	 0.6824 	 -2.7824 	 0.1313 
5.0000 	 0.3425 	 0.2192 	 -1.0276 	 803.8307 	5.0000 	 0.1792 	 2.5165 	 -1.5195 	 0.1935 
21.0000 	 0.9055 	 3.0532 	 -24.2571 	 740.7269 	21.0000 	 2.9070 	 1.5179 	 -1.6242 	 0.1145 
36.0000 	 0.0025 	 5.5907 	 -38.7595 	 969.7206 	36.0000 	 0.0132 	 2.9466 	 -2.4830 	 0.1016 
